id,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,target,TWF,HDF,PWF,OSF,RNF,air_temp_c,process_temp_c,power_factor,temp_diff
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,27.75,37.85000000000002,40460.6,10.100000000000023
6054,L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,27.650000000000034,37.75,52265.2,10.099999999999966
6055,H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,27.55000000000001,37.650000000000034,60871.8,10.100000000000023
6056,L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,27.55000000000001,37.650000000000034,61950.0,10.100000000000023
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,27.650000000000034,37.650000000000034,47712.799999999996,10.0
6058,L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,27.650000000000034,37.650000000000034,55568.1,10.0
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,27.75,37.75,57750.799999999996,10.0
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,27.75,37.85000000000002,35313.0,10.100000000000023
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,27.850000000000023,37.950000000000045,57494.0,10.100000000000023
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,27.950000000000045,37.950000000000045,47731.0,10.0
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,27.950000000000045,38.05000000000001,74571.0,10.099999999999966
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,27.950000000000045,37.950000000000045,62784.99999999999,10.0
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,27.950000000000045,37.950000000000045,44958.200000000004,10.0
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,27.850000000000023,37.75,59897.600000000006,9.899999999999977
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,27.850000000000023,37.85000000000002,46543.200000000004,10.0
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,27.850000000000023,37.85000000000002,59325.0,10.0
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,27.850000000000023,37.75,36641.299999999996,9.899999999999977
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,27.75,37.75,54434.0,10.0
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,27.75,37.75,51680.0,10.0
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,27.75,37.650000000000034,63307.200000000004,9.900000000000034
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,27.75,37.650000000000034,51189.0,9.900000000000034
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,27.75,37.650000000000034,46898.0,9.900000000000034
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,27.850000000000023,37.650000000000034,60246.899999999994,9.800000000000011
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,27.850000000000023,37.75,51670.5,9.899999999999977
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,27.850000000000023,37.75,54756.4,9.899999999999977
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,27.75,37.55000000000001,64040.7,9.800000000000011
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,27.650000000000034,37.55000000000001,79134.90000000001,9.899999999999977
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,27.650000000000034,37.55000000000001,61283.700000000004,9.899999999999977
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,27.75,37.55000000000001,53141.600000000006,9.800000000000011
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,27.75,37.55000000000001,63258.9,9.800000000000011
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,27.75,37.55000000000001,62732.799999999996,9.800000000000011
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,27.75,37.55000000000001,69450.0,9.800000000000011
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,27.650000000000034,37.450000000000045,54481.00000000001,9.800000000000011
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,27.75,37.450000000000045,56444.600000000006,9.700000000000045
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,27.75,37.650000000000034,54834.0,9.900000000000034
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,27.75,37.650000000000034,52767.0,9.900000000000034
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,27.75,37.650000000000034,57564.0,9.900000000000034
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,27.75,37.55000000000001,56587.5,9.800000000000011
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,27.75,37.650000000000034,49702.8,9.900000000000034
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,27.75,37.55000000000001,81190.0,9.800000000000011
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,27.75,37.55000000000001,47253.0,9.800000000000011
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,27.850000000000023,37.650000000000034,78650.0,9.800000000000011
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,27.75,37.650000000000034,67436.2,9.900000000000034
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,27.75,37.55000000000001,68679.59999999999,9.800000000000011
6097,M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,27.650000000000034,37.55000000000001,60506.399999999994,9.899999999999977
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,27.75,37.650000000000034,56716.799999999996,9.900000000000034
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,27.650000000000034,37.55000000000001,43097.6,9.899999999999977
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,27.75,37.55000000000001,46178.299999999996,9.800000000000011
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,27.650000000000034,37.55000000000001,39794.600000000006,9.899999999999977
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,27.55000000000001,37.450000000000045,47833.600000000006,9.900000000000034
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,27.55000000000001,37.55000000000001,62294.4,10.0
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,27.650000000000034,37.650000000000034,63455.700000000004,10.0
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,27.650000000000034,37.650000000000034,60339.299999999996,10.0
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,27.650000000000034,37.75,70316.40000000001,10.099999999999966
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,27.75,37.85000000000002,68879.2,10.100000000000023
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,27.75,37.85000000000002,70462.0,10.100000000000023
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,27.650000000000034,37.75,47151.8,10.099999999999966
6110,M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,27.650000000000034,37.75,58591.8,10.099999999999966
6111,L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,27.55000000000001,37.650000000000034,63354.2,10.100000000000023
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,27.55000000000001,37.650000000000034,61223.200000000004,10.100000000000023
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,27.55000000000001,37.650000000000034,42350.0,10.100000000000023
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,27.55000000000001,37.650000000000034,51720.0,10.100000000000023
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,27.650000000000034,37.650000000000034,54989.5,10.0
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,27.650000000000034,37.75,69498.90000000001,10.099999999999966
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,27.650000000000034,37.75,63786.7,10.099999999999966
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,27.650000000000034,37.85000000000002,70063.2,10.199999999999989
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,27.75,37.950000000000045,81355.0,10.200000000000045
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,27.75,37.950000000000045,57810.299999999996,10.200000000000045
6121,M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,27.75,38.05000000000001,58880.0,10.300000000000011
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,27.75,37.950000000000045,54491.799999999996,10.200000000000045
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,27.850000000000023,37.85000000000002,77530.59999999999,10.0
6124,L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,27.75,37.75,61295.5,10.0
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,27.75,37.75,51982.700000000004,10.0
6126,L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,27.75,37.75,40299.0,10.0
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,27.75,37.75,71925.0,10.0
6128,L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,27.75,37.75,81539.20000000001,10.0
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,27.75,37.85000000000002,56962.0,10.100000000000023
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,27.850000000000023,37.85000000000002,70725.2,10.0
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,27.850000000000023,37.75,65106.600000000006,9.899999999999977
6132,H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,27.850000000000023,37.85000000000002,61664.0,10.0
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,27.950000000000045,37.950000000000045,60732.5,10.0
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,27.950000000000045,37.950000000000045,60123.0,10.0
6135,L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,27.850000000000023,37.85000000000002,58497.0,10.0
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,27.850000000000023,37.75,50286.0,9.899999999999977
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,27.75,37.650000000000034,56434.0,9.900000000000034
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,27.75,37.650000000000034,39163.6,9.900000000000034
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,27.650000000000034,37.55000000000001,62436.0,9.899999999999977
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,27.650000000000034,37.55000000000001,52972.399999999994,9.899999999999977
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,27.650000000000034,37.55000000000001,54502.7,9.899999999999977
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,27.650000000000034,37.650000000000034,67910.2,10.0
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,27.75,37.75,48964.5,10.0
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,27.850000000000023,37.75,54495.0,9.899999999999977
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,27.950000000000045,37.950000000000045,60885.50000000001,10.0
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,27.950000000000045,37.950000000000045,60024.799999999996,10.0
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,27.950000000000045,37.950000000000045,59682.0,10.0
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,27.950000000000045,37.950000000000045,41362.200000000004,10.0
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,27.950000000000045,38.05000000000001,57868.0,10.099999999999966
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,27.850000000000023,37.950000000000045,67308.0,10.100000000000023
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,27.950000000000045,37.950000000000045,49790.100000000006,10.0
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,27.950000000000045,38.05000000000001,54891.49999999999,10.099999999999966
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,27.950000000000045,37.950000000000045,56834.4,10.0
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,27.850000000000023,37.950000000000045,79598.40000000001,10.100000000000023
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,27.850000000000023,37.75,42713.0,9.899999999999977
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,27.850000000000023,37.85000000000002,50980.799999999996,10.0
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,27.950000000000045,37.950000000000045,62582.0,10.0
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,27.950000000000045,38.05000000000001,52510.4,10.099999999999966
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,27.950000000000045,37.85000000000002,48800.700000000004,9.899999999999977
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,27.850000000000023,37.85000000000002,81142.0,10.0
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,27.850000000000023,37.75,53380.0,9.899999999999977
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,27.850000000000023,37.75,65519.7,9.899999999999977
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,27.850000000000023,37.650000000000034,54374.2,9.800000000000011
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,27.650000000000034,37.55000000000001,65319.8,9.899999999999977
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,27.75,37.55000000000001,50839.2,9.800000000000011
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,27.75,37.55000000000001,54523.399999999994,9.800000000000011
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,27.75,37.55000000000001,56961.8,9.800000000000011
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,27.75,37.55000000000001,70279.2,9.800000000000011
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,27.55000000000001,37.450000000000045,48183.8,9.900000000000034
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,27.55000000000001,37.35000000000002,55313.600000000006,9.800000000000011
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,27.650000000000034,37.35000000000002,62515.9,9.699999999999989
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,27.650000000000034,37.450000000000045,59755.200000000004,9.800000000000011
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,27.650000000000034,37.450000000000045,59768.299999999996,9.800000000000011
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,27.650000000000034,37.55000000000001,45397.4,9.899999999999977
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,27.75,37.55000000000001,49077.6,9.800000000000011
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,27.75,37.650000000000034,67203.09999999999,9.900000000000034
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,27.850000000000023,37.75,56509.49999999999,9.899999999999977
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,27.850000000000023,37.650000000000034,69173.09999999999,9.800000000000011
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,27.950000000000045,37.75,87047.8,9.799999999999955
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,27.950000000000045,37.75,62959.6,9.799999999999955
6181,L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,27.850000000000023,37.75,66543.2,9.899999999999977
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,27.850000000000023,37.650000000000034,38907.5,9.800000000000011
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,27.850000000000023,37.650000000000034,52067.49999999999,9.800000000000011
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,27.850000000000023,37.75,55763.49999999999,9.899999999999977
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,27.850000000000023,37.85000000000002,55597.399999999994,10.0
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,27.950000000000045,37.85000000000002,41620.6,9.899999999999977
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,27.950000000000045,37.85000000000002,65845.8,9.899999999999977
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,27.850000000000023,37.85000000000002,80472.0,10.0
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,27.850000000000023,37.75,66555.0,9.899999999999977
6190,M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,27.850000000000023,37.75,41829.0,9.899999999999977
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,27.75,37.75,46173.6,10.0
6192,H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,27.850000000000023,37.75,42152.0,9.899999999999977
6193,L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,27.850000000000023,37.75,64688.399999999994,9.899999999999977
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,27.850000000000023,37.75,60595.2,9.899999999999977
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,27.75,37.650000000000034,62682.899999999994,9.900000000000034
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,27.75,37.650000000000034,52215.799999999996,9.900000000000034
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,27.75,37.650000000000034,51710.399999999994,9.900000000000034
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,27.75,37.650000000000034,68379.4,9.900000000000034
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,27.850000000000023,37.75,50815.8,9.899999999999977
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,27.75,37.75,64670.4,10.0
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,27.850000000000023,37.75,50034.200000000004,9.899999999999977
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,27.850000000000023,37.75,67195.0,9.899999999999977
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,27.850000000000023,37.75,71150.4,9.899999999999977
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,27.850000000000023,37.75,58687.2,9.899999999999977
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,27.75,37.650000000000034,53013.1,9.900000000000034
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,27.75,37.55000000000001,46300.8,9.800000000000011
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,27.650000000000034,37.450000000000045,47399.6,9.800000000000011
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,27.55000000000001,37.450000000000045,58892.9,9.900000000000034
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,27.55000000000001,37.450000000000045,65653.4,9.900000000000034
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,27.55000000000001,37.450000000000045,56983.5,9.900000000000034
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,27.650000000000034,37.35000000000002,63813.0,9.699999999999989
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,27.650000000000034,37.450000000000045,66368.0,9.800000000000011
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,27.650000000000034,37.450000000000045,75287.40000000001,9.800000000000011
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,27.75,37.450000000000045,54164.799999999996,9.700000000000045
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,27.75,37.55000000000001,61526.4,9.800000000000011
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,27.950000000000045,37.650000000000034,62361.0,9.699999999999989
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,27.950000000000045,37.650000000000034,47410.0,9.699999999999989
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,27.850000000000023,37.55000000000001,67075.5,9.699999999999989
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,27.850000000000023,37.450000000000045,69119.6,9.600000000000023
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,27.950000000000045,37.450000000000045,61767.299999999996,9.5
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,27.950000000000045,37.650000000000034,72471.0,9.699999999999989
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,28.05000000000001,37.75,69037.2,9.699999999999989
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,27.950000000000045,37.650000000000034,46233.6,9.699999999999989
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,27.950000000000045,37.75,58820.799999999996,9.799999999999955
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,28.05000000000001,37.85000000000002,53034.799999999996,9.800000000000011
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,28.05000000000001,37.85000000000002,58953.6,9.800000000000011
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,28.150000000000034,37.85000000000002,79521.3,9.699999999999989
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,28.05000000000001,37.650000000000034,56497.8,9.600000000000023
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,28.05000000000001,37.75,70791.3,9.699999999999989
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,28.150000000000034,37.75,37671.0,9.599999999999966
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,28.150000000000034,37.85000000000002,54153.0,9.699999999999989
6232,M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,28.150000000000034,37.85000000000002,60995.99999999999,9.699999999999989
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,28.150000000000034,37.85000000000002,47910.399999999994,9.699999999999989
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,28.05000000000001,37.75,54425.700000000004,9.699999999999989
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,28.05000000000001,37.650000000000034,60934.8,9.600000000000023
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,28.150000000000034,37.75,54104.399999999994,9.599999999999966
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,28.150000000000034,37.75,55792.799999999996,9.599999999999966
6238,L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,28.25,37.75,54863.2,9.5
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,28.150000000000034,37.650000000000034,79786.0,9.5
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,28.05000000000001,37.55000000000001,51950.4,9.5
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,28.05000000000001,37.55000000000001,59663.2,9.5
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,27.950000000000045,37.35000000000002,69377.59999999999,9.399999999999977
6243,L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,27.850000000000023,37.25,64353.6,9.399999999999977
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,27.850000000000023,37.25,36586.4,9.399999999999977
6245,M21104,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,27.850000000000023,37.25,51448.5,9.399999999999977
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,27.75,37.25,60256.50000000001,9.5
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,27.650000000000034,37.150000000000034,68187.59999999999,9.5
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,27.650000000000034,37.05000000000001,69079.59999999999,9.399999999999977
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,27.650000000000034,36.950000000000045,85986.0,9.300000000000011
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,27.55000000000001,36.950000000000045,54741.0,9.400000000000034
6251,L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,27.650000000000034,37.05000000000001,57304.00000000001,9.399999999999977
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,27.650000000000034,37.05000000000001,58327.0,9.399999999999977
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,27.650000000000034,37.150000000000034,55521.8,9.5
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,27.75,37.25,49903.5,9.5
6255,L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,27.850000000000023,37.35000000000002,66176.0,9.5
6256,L53435,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,27.850000000000023,37.35000000000002,79016.7,9.5
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,27.850000000000023,37.450000000000045,56435.399999999994,9.600000000000023
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,27.950000000000045,37.55000000000001,67561.6,9.599999999999966
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,27.950000000000045,37.55000000000001,64428.100000000006,9.599999999999966
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,28.05000000000001,37.650000000000034,66170.4,9.600000000000023
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,27.950000000000045,37.55000000000001,65050.799999999996,9.599999999999966
6262,L53441,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,27.950000000000045,37.450000000000045,67449.2,9.5
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,27.850000000000023,37.450000000000045,54809.399999999994,9.600000000000023
6264,M21123,M,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,27.850000000000023,37.450000000000045,46355.4,9.600000000000023
6265,L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,27.75,37.25,60253.100000000006,9.5
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,27.650000000000034,37.150000000000034,64447.8,9.5
